fecha,Tipo de cambio FIX,Tasa de interés objetivo,UDIS
29/07/2010,4.5000,4.414817,12.7038
30/07/2010,4.5000,4.415225,12.6455
02/08/2010,4.5000,4.416450,12.5728
03/08/2010,4.5000,4.416858,12.6048
04/08/2010,4.5000,4.417267,12.5535
05/08/2010,4.5000,4.417675,12.5367
06/08/2010,4.5000,4.418084,12.6550
09/08/2010,4.5000,4.419309,12.6461
10/08/2010,4.5000,4.419718,12.6927
11/08/2010,4.5000,4.420042,12.7432
12/08/2010,4.5000,4.420367,12.7258
13/08/2010,4.5000,4.420691,12.7256
16/08/2010,4.5000,4.421665,12.6458
17/08/2010,4.5000,4.421990,12.5944
18/08/2010,4.5000,4.422314,12.6073
19/08/2010,4.5000,4.422639,12.7226
20/08/2010,4.5000,4.422963,12.7683
23/08/2010,4.5000,4.423937,12.8492
24/08/2010,4.5000,4.424262,12.9360
25/08/2010,4.5000,4.424587,13.0453
26/08/2010,4.5000,4.425023,12.9840
27/08/2010,4.5000,4.425458,13.0148
30/08/2010,4.5000,4.426765,13.1367
31/08/2010,4.5000,4.427201,13.1676
01/09/2010,4.5000,4.427637,13.0538
02/09/2010,4.5000,4.428072,13.0550
03/09/2010,4.5000,4.428508,12.9526
06/09/2010,4.5000,4.429816,12.9395
07/09/2010,4.5000,4.430252,13.0566
08/09/2010,4.5000,4.430688,13.0034
09/09/2010,4.5000,4.431124,12.9853
10/09/2010,4.5000,4.431561,12.9616
13/09/2010,4.5000,4.432697,12.8729
14/09/2010,4.5000,4.433076,12.8355
15/09/2010,4.5000,4.433455,12.7793
20/09/2010,4.5000,4.435350,12.7623
21/09/2010,4.5000,4.435729,12.7594
22/09/2010,4.5000,4.436109,12.6886
23/09/2010,4.5000,4.436488,12.6422
24/09/2010,4.5000,4.436867,12.5491
27/09/2010,4.5000,4.439625,12.5168
28/09/2010,4.5000,4.440815,12.5011
29/09/2010,4.5000,4.442006,12.4801
30/09/2010,4.5000,4.443196,12.5998
01/10/2010,4.5000,4.444387,12.5511
04/10/2010,4.5000,4.447962,12.5875
05/10/2010,4.5000,4.449154,12.5099
06/10/2010,4.5000,4.450347,12.4779
07/10/2010,4.5000,4.451540,12.5277
08/10/2010,4.5000,4.452733,12.4895
11/10/2010,4.5000,4.455459,12.4224
12/10/2010,4.5000,4.455798,12.4320
13/10/2010,4.5000,4.456138,12.3683
14/10/2010,4.5000,4.456477,12.4101
15/10/2010,4.5000,4.456816,12.4276
18/10/2010,4.5000,4.457834,12.4135
19/10/2010,4.5000,4.458173,12.4818
20/10/2010,4.5000,4.458512,12.4117
21/10/2010,4.5000,4.458852,12.3613
22/10/2010,4.5000,4.459191,12.3877
25/10/2010,4.5000,4.460209,12.3205
26/10/2010,4.5000,4.461551,12.3859
27/10/2010,4.5000,4.462893,12.4776
28/10/2010,4.5000,4.464236,12.4023
29/10/2010,4.5000,4.465579,12.3387
01/11/2010,4.5000,4.469610,12.3452
03/11/2010,4.5000,4.472300,12.3041
04/11/2010,4.5000,4.473646,12.2381
05/11/2010,4.5000,4.474991,12.2055
08/11/2010,4.5000,4.479031,12.2483
09/11/2010,4.5000,4.480379,12.2068
10/11/2010,4.5000,4.481727,12.2714
11/11/2010,4.5000,4.482187,12.2596
12/11/2010,4.5000,4.482648,12.2626
16/11/2010,4.5000,4.484490,12.4353
17/11/2010,4.5000,4.484951,12.3783
18/11/2010,4.5000,4.485411,12.2924
19/11/2010,4.5000,4.485872,12.2996
22/11/2010,4.5000,4.487255,12.3090
23/11/2010,4.5000,4.487716,12.4577
24/11/2010,4.5000,4.488177,12.3912
25/11/2010,4.5000,4.488638,12.3669
26/11/2010,4.5000,4.490671,12.4890
29/11/2010,4.5000,4.496776,12.5538
30/11/2010,4.5000,4.498813,12.4664
01/12/2010,4.5000,4.500851,12.3967
02/12/2010,4.5000,4.502890,12.3546
03/12/2010,4.5000,4.504930,12.3597
06/12/2010,4.5000,4.511054,12.3884
07/12/2010,4.5000,4.513098,12.4123
08/12/2010,4.5000,4.515142,12.4484
09/12/2010,4.5000,4.517188,12.4586
10/12/2010,4.5000,4.519234,12.4617
13/12/2010,4.5000,4.519994,12.3869
14/12/2010,4.5000,4.520247,12.3703
15/12/2010,4.5000,4.520500,12.3963
16/12/2010,4.5000,4.520754,12.4505
17/12/2010,4.5000,4.521007,12.4345
20/12/2010,4.5000,4.521767,12.4170
21/12/2010,4.5000,4.522021,12.3720
22/12/2010,4.5000,4.522274,12.3379
23/12/2010,4.5000,4.522528,12.3332
24/12/2010,4.5000,4.522781,12.3459
27/12/2010,4.5000,4.524125,12.3653
28/12/2010,4.5000,4.524671,12.3567
29/12/2010,4.5000,4.525216,12.3571
30/12/2010,4.5000,4.525762,12.3817
31/12/2010,4.5000,4.526308,12.3496
03/01/2011,4.5000,4.527945,12.2574
04/01/2011,4.5000,4.528491,12.2619
05/01/2011,4.5000,4.529037,12.2064
06/01/2011,4.5000,4.529583,12.2256
07/01/2011,4.5000,4.530129,12.2369
10/01/2011,4.5000,4.531767,12.2542
11/01/2011,4.5000,4.533330,12.1907
12/01/2011,4.5000,4.534893,12.0757
13/01/2011,4.5000,4.536457,12.1028
14/01/2011,4.5000,4.538021,12.0871
17/01/2011,4.5000,4.542718,12.0299
18/01/2011,4.5000,4.544284,12.0261
19/01/2011,4.5000,4.545851,12.0744
20/01/2011,4.5000,4.547418,12.0903
21/01/2011,4.5000,4.548987,12.0482
24/01/2011,4.5000,4.553694,12.0516
25/01/2011,4.5000,4.555264,12.0856
26/01/2011,4.5000,4.555759,12.0408
27/01/2011,4.5000,4.556254,12.0239
28/01/2011,4.5000,4.556749,12.1214
31/01/2011,4.5000,4.558235,12.1519
01/02/2011,4.5000,4.558730,12.0170
02/02/2011,4.5000,4.559226,12.0190
03/02/2011,4.5000,4.559721,12.0499
04/02/2011,4.5000,4.560216,11.9946
08/02/2011,4.5000,4.562199,11.9937
09/02/2011,4.5000,4.562695,12.0432
10/02/2011,4.5000,4.563190,12.0937
11/02/2011,4.5000,4.563518,12.0635
14/02/2011,4.5000,4.564502,12.0461
15/02/2011,4.5000,4.564830,12.1140
16/02/2011,4.5000,4.565158,12.0957
17/02/2011,4.5000,4.565486,12.0483
18/02/2011,4.5000,4.565814,12.0172
21/02/2011,4.5000,4.566798,12.0558
22/02/2011,4.5000,4.567126,12.0917
23/02/2011,4.5000,4.567454,12.1900
24/02/2011,4.5000,4.567782,12.1730
25/02/2011,4.5000,4.568110,12.1235
28/02/2011,4.5000,4.570274,12.1062
01/03/2011,4.5000,4.570995,12.0929
02/03/2011,4.5000,4.571717,12.0981
03/03/2011,4.5000,4.572439,12.0368
04/03/2011,4.5000,4.573161,12.0064
07/03/2011,4.5000,4.575327,12.0170
08/03/2011,4.5000,4.576049,12.0254
09/03/2011,4.5000,4.576771,11.9680
10/03/2011,4.5000,4.577494,11.9755
11/03/2011,4.5000,4.578198,11.9441
14/03/2011,4.5000,4.580310,11.9235
15/03/2011,4.5000,4.581014,12.0171
16/03/2011,4.5000,4.581718,12.0710
17/03/2011,4.5000,4.582423,12.0925
18/03/2011,4.5000,4.583127,12.0615
22/03/2011,4.5000,4.585947,11.9885
23/03/2011,4.5000,4.586652,12.0004
24/03/2011,4.5000,4.587357,11.9555
25/03/2011,4.5000,4.588062,11.9505
28/03/2011,4.5000,4.588481,11.9590
29/03/2011,4.5000,4.588620,11.9678
30/03/2011,4.5000,4.588760,11.9219
31/03/2011,4.5000,4.588899,11.9084
01/04/2011,4.5000,4.589039,11.8412
04/04/2011,4.5000,4.589457,11.8533
05/04/2011,4.5000,4.589597,11.8322
06/04/2011,4.5000,4.589736,11.7836
07/04/2011,4.5000,4.589876,11.7931
08/04/2011,4.5000,4.590015,11.7421
11/04/2011,4.5000,4.590461,11.7447
12/04/2011,4.5000,4.590628,11.8266
13/04/2011,4.5000,4.590795,11.7907
14/04/2011,4.5000,4.590962,11.7679
15/04/2011,4.5000,4.591129,11.7090
18/04/2011,4.5000,4.591630,11.7783
19/04/2011,4.5000,4.591797,11.6925
20/04/2011,4.5000,4.591964,11.6252
25/04/2011,4.5000,4.592800,11.6294
26/04/2011,4.5000,4.592523,11.5824
27/04/2011,4.5000,4.592247,11.5868
28/04/2011,4.5000,4.591970,11.5428
29/04/2011,4.5000,4.591694,11.5278
02/05/2011,4.5000,4.590865,11.5023
03/05/2011,4.5000,4.590588,11.5665
04/05/2011,4.5000,4.590312,11.6214
05/05/2011,4.5000,4.590036,11.6934
06/05/2011,4.5000,4.589759,11.6090
09/05/2011,4.5000,4.588931,11.6410
10/05/2011,4.5000,4.588654,11.6009
11/05/2011,4.5000,4.588997,11.6075
12/05/2011,4.5000,4.589340,11.6656
13/05/2011,4.5000,4.589683,11.7219
16/05/2011,4.5000,4.590713,11.7094
17/05/2011,4.5000,4.591056,11.7660
18/05/2011,4.5000,4.591399,11.7234
19/05/2011,4.5000,4.591742,11.6588
20/05/2011,4.5000,4.592085,11.6467
23/05/2011,4.5000,4.593115,11.7292
24/05/2011,4.5000,4.593458,11.7032
25/05/2011,4.5000,4.593802,11.6948
26/05/2011,4.5000,4.591642,11.6956
27/05/2011,4.5000,4.589483,11.6256
30/05/2011,4.5000,4.583012,11.6123
31/05/2011,4.5000,4.580857,11.5780
01/06/2011,4.5000,4.578703,11.6277
02/06/2011,4.5000,4.576550,11.6739
03/06/2011,4.5000,4.574399,11.6689
06/06/2011,4.5000,4.567949,11.6983
07/06/2011,4.5000,4.565801,11.7196
08/06/2011,4.5000,4.563655,11.8001
09/06/2011,4.5000,4.561509,11.7965
10/06/2011,4.5000,4.559364,11.8686
13/06/2011,4.5000,4.558553,11.8680
14/06/2011,4.5000,4.558283,11.7982
15/06/2011,4.5000,4.558012,11.8751
16/06/2011,4.5000,4.557742,11.9591
17/06/2011,4.5000,4.557472,11.9006
20/06/2011,4.5000,4.556661,11.8916
21/06/2011,4.5000,4.556391,11.8130
22/06/2011,4.5000,4.556120,11.7789
23/06/2011,4.5000,4.555850,11.8816
24/06/2011,4.5000,4.555580,11.8822
27/06/2011,4.5000,4.554976,11.8938
28/06/2011,4.5000,4.554809,11.8389
29/06/2011,4.5000,4.554642,11.7748
30/06/2011,4.5000,4.554475,11.7230
01/07/2011,4.5000,4.554307,11.6368
04/07/2011,4.5000,4.553806,11.5925
05/07/2011,4.5000,4.553639,11.6194
06/07/2011,4.5000,4.553472,11.6544
07/07/2011,4.5000,4.553305,11.5738
08/07/2011,4.5000,4.553138,11.6337
11/07/2011,4.5000,4.553378,11.7274
12/07/2011,4.5000,4.553951,11.7867
13/07/2011,4.5000,4.554525,11.7170
14/07/2011,4.5000,4.555099,11.7010
15/07/2011,4.5000,4.555672,11.7178
18/07/2011,4.5000,4.557394,11.7877
19/07/2011,4.5000,4.557968,11.6964
20/07/2011,4.5000,4.558542,11.6638
21/07/2011,4.5000,4.559116,11.6174
22/07/2011,4.5000,4.559691,11.6393
25/07/2011,4.5000,4.561414,11.6641
26/07/2011,4.5000,4.562312,11.6172
27/07/2011,4.5000,4.563211,11.6527
28/07/2011,4.5000,4.564109,11.6821
29/07/2011,4.5000,4.565008,11.7425
01/08/2011,4.5000,4.567706,11.7514
02/08/2011,4.5000,4.568605,11.7657
03/08/2011,4.5000,4.569505,11.8473
04/08/2011,4.5000,4.570405,11.9523
05/08/2011,4.5000,4.571305,11.9794
08/08/2011,4.5000,4.574007,12.1845
09/08/2011,4.5000,4.574907,12.3710
10/08/2011,4.5000,4.575808,12.3221
11/08/2011,4.5000,4.576236,12.3899
12/08/2011,4.5000,4.576664,12.2992
15/08/2011,4.5000,4.577948,12.2424
16/08/2011,4.5000,4.578377,12.2631
17/08/2011,4.5000,4.578805,12.1651
18/08/2011,4.5000,4.579233,12.3685
19/08/2011,4.5000,4.579661,12.2386
22/08/2011,4.5000,4.580946,12.2948
23/08/2011,4.5000,4.581374,12.3357
24/08/2011,4.5000,4.581803,12.3952
25/08/2011,4.5000,4.582231,12.4259
26/08/2011,4.5000,4.582476,12.4953
29/08/2011,4.5000,4.583210,12.4148
30/08/2011,4.5000,4.583455,12.4838
31/08/2011,4.5000,4.583700,12.3480
01/09/2011,4.5000,4.583945,12.2616
02/09/2011,4.5000,4.584190,12.3735
05/09/2011,4.5000,4.584924,12.5353
06/09/2011,4.5000,4.585169,12.5102
07/09/2011,4.5000,4.585414,12.4661
08/09/2011,4.5000,4.585659,12.4956
09/09/2011,4.5000,4.585904,12.6324
12/09/2011,4.5000,4.586173,12.7687
13/09/2011,4.5000,4.586185,12.8994
14/09/2011,4.5000,4.586198,12.9646
15/09/2011,4.5000,4.586210,12.9127
19/09/2011,4.5000,4.586258,13.1860
20/09/2011,4.5000,4.586270,13.1669
21/09/2011,4.5000,4.586283,13.4045
22/09/2011,4.5000,4.586295,13.8917
23/09/2011,4.5000,4.586307,13.7788
26/09/2011,4.5000,4.586977,13.6677
27/09/2011,4.5000,4.587624,13.3414
28/09/2011,4.5000,4.588270,13.4217
29/09/2011,4.5000,4.588917,13.4567
30/09/2011,4.5000,4.589563,13.7994
03/10/2011,4.5000,4.591503,13.8967
04/10/2011,4.5000,4.592150,13.9714
05/10/2011,4.5000,4.592797,13.6675
06/10/2011,4.5000,4.593444,13.5341
07/10/2011,4.5000,4.594092,13.3143
10/10/2011,4.5000,4.596034,13.2751
11/10/2011,4.5000,4.596225,13.3266
12/10/2011,4.5000,4.596416,13.2213
13/10/2011,4.5000,4.596608,13.3647
14/10/2011,4.5000,4.596799,13.2711
17/10/2011,4.5000,4.597373,13.2952
18/10/2011,4.5000,4.597564,13.4445
19/10/2011,4.5000,4.597756,13.3733
20/10/2011,4.5000,4.597947,13.6628
21/10/2011,4.5000,4.598138,13.5996
24/10/2011,4.5000,4.598712,13.4889
25/10/2011,4.5000,4.598904,13.4459
26/10/2011,4.5000,4.600661,13.4914
27/10/2011,4.5000,4.602419,13.1973
28/10/2011,4.5000,4.604178,13.1132
31/10/2011,4.5000,4.609457,13.1802
01/11/2011,4.5000,4.611219,13.6282
03/11/2011,4.5000,4.614743,13.4128
04/11/2011,4.5000,4.616507,13.4698
07/11/2011,4.5000,4.621801,13.4504
08/11/2011,4.5000,4.623567,13.3852
09/11/2011,4.5000,4.625333,13.5252
10/11/2011,4.5000,4.627101,13.5622
11/11/2011,4.5000,4.627292,13.4165
14/11/2011,4.5000,4.627866,13.5122
15/11/2011,4.5000,4.628057,13.5672
16/11/2011,4.5000,4.628248,13.5847
17/11/2011,4.5000,4.628440,13.6375
18/11/2011,4.5000,4.628631,13.7033
22/11/2011,4.5000,4.629396,13.9812
23/11/2011,4.5000,4.629588,14.1291
24/11/2011,4.5000,4.629779,14.1778
25/11/2011,4.5000,4.629971,14.2443
28/11/2011,4.5000,4.638883,14.0344
29/11/2011,4.5000,4.641857,13.9538
30/11/2011,4.5000,4.644834,13.6100
01/12/2011,4.5000,4.647812,13.5894
02/12/2011,4.5000,4.650792,13.5488
05/12/2011,4.5000,4.659745,13.4786
06/12/2011,4.5000,4.662732,13.4970
07/12/2011,4.5000,4.665722,13.5118
08/12/2011,4.5000,4.668714,13.6569
09/12/2011,4.5000,4.671708,13.6406
13/12/2011,4.5000,4.676251,13.7714
14/12/2011,4.5000,4.676767,13.9412
15/12/2011,4.5000,4.677283,13.8230
16/12/2011,4.5000,4.677799,13.8450
19/12/2011,4.5000,4.679348,13.8542
20/12/2011,4.5000,4.679864,13.7720
21/12/2011,4.5000,4.680381,13.8526
22/12/2011,4.5000,4.680897,13.8169
23/12/2011,4.5000,4.681414,13.8163
26/12/2011,4.5000,4.683924,13.8483
27/12/2011,4.5000,4.685402,13.9658
28/12/2011,4.5000,4.686880,13.9904
29/12/2011,4.5000,4.688358,13.9787
30/12/2011,4.5000,4.689837,13.9476
02/01/2012,4.5000,4.694276,13.9342
03/01/2012,4.5000,4.695757,13.6882
04/01/2012,4.5000,4.697238,13.7144
05/01/2012,4.5000,4.698719,13.7409
06/01/2012,4.5000,4.700202,13.7228
09/01/2012,4.5000,4.704651,13.7437
10/01/2012,4.5000,4.706135,13.6204
11/01/2012,4.5000,4.707583,13.6592
12/01/2012,4.5000,4.709032,13.5982
13/01/2012,4.5000,4.710481,13.6263
16/01/2012,4.5000,4.714832,13.5401
17/01/2012,4.5000,4.716283,13.4621
18/01/2012,4.5000,4.717735,13.3267
19/01/2012,4.5000,4.719187,13.2516
20/01/2012,4.5000,4.720640,13.2240
23/01/2012,4.5000,4.725000,13.1383
24/01/2012,4.5000,4.726454,13.1712
25/01/2012,4.5000,4.727909,13.1319
26/01/2012,4.5000,4.728847,12.9325
27/01/2012,4.5000,4.729785,12.9504
30/01/2012,4.5000,4.732601,13.0063
31/01/2012,4.5000,4.733540,13.0077
01/02/2012,4.5000,4.734480,12.8900
02/02/2012,4.5000,4.735419,12.8038
03/02/2012,4.5000,4.736359,12.7120
07/02/2012,4.5000,4.740119,12.6472
08/02/2012,4.5000,4.741059,12.6833
09/02/2012,4.5000,4.742000,12.7200
10/02/2012,4.5000,4.742941,12.7857
13/02/2012,4.5000,4.745926,12.7392
14/02/2012,4.5000,4.746921,12.7753
15/02/2012,4.5000,4.747916,12.7658
16/02/2012,4.5000,4.748912,12.8822
17/02/2012,4.5000,4.749908,12.7856
20/02/2012,4.5000,4.752897,12.6793
21/02/2012,4.5000,4.753893,12.7408
22/02/2012,4.5000,4.754890,12.8296
23/02/2012,4.5000,4.755888,12.8294
24/02/2012,4.5000,4.756885,12.8675
27/02/2012,4.5000,4.758351,12.8779
28/02/2012,4.5000,4.758585,12.8575
29/02/2012,4.5000,4.758819,12.7891
01/03/2012,4.5000,4.759053,12.7764
02/03/2012,4.5000,4.759288,12.7723
05/03/2012,4.5000,4.759991,12.8339
06/03/2012,4.5000,4.760225,12.9777
07/03/2012,4.5000,4.760459,12.9469
08/03/2012,4.5000,4.760694,12.7840
09/03/2012,4.5000,4.760928,12.6299
12/03/2012,4.5000,4.760865,12.7150
13/03/2012,4.5000,4.760716,12.6336
14/03/2012,4.5000,4.760567,12.6719
15/03/2012,4.5000,4.760418,12.6591
16/03/2012,4.5000,4.760269,12.6645
20/03/2012,4.5000,4.759674,12.6935
21/03/2012,4.5000,4.759525,12.6833
22/03/2012,4.5000,4.759376,12.8330
23/03/2012,4.5000,4.759228,12.8035
26/03/2012,4.5000,4.759072,12.6795
27/03/2012,4.5000,4.759215,12.6706
28/03/2012,4.5000,4.759357,12.8039
29/03/2012,4.5000,4.759499,12.8489
30/03/2012,4.5000,4.759642,12.8093
02/04/2012,4.5000,4.760069,12.7691
03/04/2012,4.5000,4.760211,12.7317
04/04/2012,4.5000,4.760353,12.8155
09/04/2012,4.5000,4.761065,12.9902
10/04/2012,4.5000,4.761208,13.1568
11/04/2012,4.5000,4.761417,13.1324
12/04/2012,4.5000,4.761627,13.0736
13/04/2012,4.5000,4.761836,13.1458
16/04/2012,4.5000,4.762465,13.2168
17/04/2012,4.5000,4.762674,13.0816
18/04/2012,4.5000,4.762884,13.1322
19/04/2012,4.5000,4.763093,13.2288
20/04/2012,4.5000,4.763303,13.1171
23/04/2012,4.5000,4.763932,13.2087
24/04/2012,4.5000,4.764141,13.1392
25/04/2012,4.5000,4.764351,13.1667
26/04/2012,4.5000,4.763024,13.2093
27/04/2012,4.5000,4.761698,13.0141
30/04/2012,4.5000,4.757721,12.9942
02/05/2012,4.5000,4.755072,12.9629
03/05/2012,4.5000,4.753748,12.9725
04/05/2012,4.5000,4.752424,13.1344
07/05/2012,4.5000,4.748455,13.1659
08/05/2012,4.5000,4.747133,13.3374
09/05/2012,4.5000,4.745811,13.5150
10/05/2012,4.5000,4.744490,13.4470
11/05/2012,4.5000,4.744936,13.4929
14/05/2012,4.5000,4.746275,13.6739
15/05/2012,4.5000,4.746721,13.7302
16/05/2012,4.5000,4.747167,13.7747
17/05/2012,4.5000,4.747614,13.7994
18/05/2012,4.5000,4.748060,13.7809
21/05/2012,4.5000,4.749400,13.7935
22/05/2012,4.5000,4.749846,13.7203
23/05/2012,4.5000,4.750293,14.0335
24/05/2012,4.5000,4.750739,14.0040
25/05/2012,4.5000,4.751186,14.0156
28/05/2012,4.5000,4.746924,13.9439
29/05/2012,4.5000,4.745505,13.9169
30/05/2012,4.5000,4.744085,14.0749
31/05/2012,4.5000,4.742666,14.3047
01/06/2012,4.5000,4.741248,14.3949
04/06/2012,4.5000,4.736995,14.2443
05/06/2012,4.5000,4.735578,14.2319
06/06/2012,4.5000,4.734162,14.1116
07/06/2012,4.5000,4.732746,13.9355
08/06/2012,4.5000,4.731331,14.0351
11/06/2012,4.5000,4.729084,13.9625
12/06/2012,4.5000,4.729666,14.0060
13/06/2012,4.5000,4.730249,13.9700
14/06/2012,4.5000,4.730832,13.9974
15/06/2012,4.5000,4.731415,13.9115
18/06/2012,4.5000,4.733164,13.9154
19/06/2012,4.5000,4.733747,13.7033
20/06/2012,4.5000,4.734330,13.7257
21/06/2012,4.5000,4.734913,13.7668
22/06/2012,4.5000,4.735497,13.8490
25/06/2012,4.5000,4.737247,13.9542
26/06/2012,4.5000,4.738008,13.8616
27/06/2012,4.5000,4.738770,13.6652
28/06/2012,4.5000,4.739532,13.6530
29/06/2012,4.5000,4.740293,13.4084
02/07/2012,4.5000,4.742579,13.3970
03/07/2012,4.5000,4.743342,13.3174
04/07/2012,4.5000,4.744104,13.3617
05/07/2012,4.5000,4.744866,13.3508
06/07/2012,4.5000,4.745629,13.4925
09/07/2012,4.5000,4.747918,13.4533
10/07/2012,4.5000,4.748681,13.2924
11/07/2012,4.5000,4.749482,13.3241
12/07/2012,4.5000,4.750282,13.4795
13/07/2012,4.5000,4.751084,13.3449
16/07/2012,4.5000,4.753487,13.2832
17/07/2012,4.5000,4.754289,13.2226
18/07/2012,4.5000,4.755091,13.1201
19/07/2012,4.5000,4.755893,13.1921
20/07/2012,4.5000,4.756695,13.2928
23/07/2012,4.5000,4.759101,13.5218
24/07/2012,4.5000,4.759904,13.6796
25/07/2012,4.5000,4.760707,13.6541
26/07/2012,4.5000,4.761863,13.4425
27/07/2012,4.5000,4.763020,13.2837
30/07/2012,4.5000,4.766493,13.2644
31/07/2012,4.5000,4.767651,13.2833
01/08/2012,4.5000,4.768809,13.2867
02/08/2012,4.5000,4.769968,13.3927
03/08/2012,4.5000,4.771126,13.1357
06/08/2012,4.5000,4.774605,13.0708
07/08/2012,4.5000,4.775765,13.1849
08/08/2012,4.5000,4.776925,13.1891
09/08/2012,4.5000,4.778086,13.1188
10/08/2012,4.5000,4.779247,13.1094
13/08/2012,4.5000,4.780103,13.1474
14/08/2012,4.5000,4.780388,13.1311
15/08/2012,4.5000,4.780673,13.1639
16/08/2012,4.5000,4.780959,13.1430
17/08/2012,4.5000,4.781244,13.1745
20/08/2012,4.5000,4.782101,13.1261
21/08/2012,4.5000,4.782386,13.0854
22/08/2012,4.5000,4.782672,13.1762
23/08/2012,4.5000,4.782957,13.1284
24/08/2012,4.5000,4.783243,13.1760
27/08/2012,4.5000,4.784342,13.1703
28/08/2012,4.5000,4.784749,13.1847
29/08/2012,4.5000,4.785156,13.2746
30/08/2012,4.5000,4.785563,13.4172
31/08/2012,4.5000,4.785970,13.2571
03/09/2012,4.5000,4.787192,13.1910
04/09/2012,4.5000,4.787599,13.1793
05/09/2012,4.5000,4.788006,13.1221
06/09/2012,4.5000,4.788413,13.0483
07/09/2012,4.5000,4.788821,12.9976
10/09/2012,4.5000,4.790043,12.9921
11/09/2012,4.5000,4.790801,12.9992
12/09/2012,4.5000,4.791559,13.0305
13/09/2012,4.5000,4.792318,12.9749
14/09/2012,4.5000,4.793077,12.7458
17/09/2012,4.5000,4.795354,12.7492
18/09/2012,4.5000,4.796113,12.8192
19/09/2012,4.5000,4.796872,12.8235
20/09/2012,4.5000,4.797632,12.9042
21/09/2012,4.5000,4.798391,12.8376
24/09/2012,4.5000,4.800671,12.9123
25/09/2012,4.5000,4.801431,12.8233
26/09/2012,4.5000,4.802228,12.9170
27/09/2012,4.5000,4.803026,12.8521
28/09/2012,4.5000,4.803824,12.8695
01/10/2012,4.5000,4.806219,12.8178
02/10/2012,4.5000,4.807018,12.8375
03/10/2012,4.5000,4.807817,12.8528
04/10/2012,4.5000,4.808615,12.7589
05/10/2012,4.5000,4.809414,12.6987
08/10/2012,4.5000,4.811812,12.8426
09/10/2012,4.5000,4.812611,12.8680
10/10/2012,4.5000,4.813411,12.9119
11/10/2012,4.5000,4.813872,12.8792
12/10/2012,4.5000,4.814334,12.8901
15/10/2012,4.5000,4.815718,12.8188
16/10/2012,4.5000,4.816179,12.8077
17/10/2012,4.5000,4.816641,12.7981
18/10/2012,4.5000,4.817103,12.8299
19/10/2012,4.5000,4.817564,12.8551
22/10/2012,4.5000,4.818949,12.8571
23/10/2012,4.5000,4.819411,12.9759
24/10/2012,4.5000,4.819873,12.9839
25/10/2012,4.5000,4.820335,12.9669
26/10/2012,4.5000,4.821687,13.0112
29/10/2012,4.5000,4.825747,13.0900
30/10/2012,4.5000,4.827101,13.0498
31/10/2012,4.5000,4.828455,13.0911
01/11/2012,4.5000,4.829809,13.0387
05/11/2012,4.5000,4.835232,13.0449
06/11/2012,4.5000,4.836588,12.9769
07/11/2012,4.5000,4.837945,13.0432
08/11/2012,4.5000,4.839302,13.1168
09/11/2012,4.5000,4.840660,13.1789
12/11/2012,4.5000,4.841806,13.1975
13/11/2012,4.5000,4.841699,13.2284
14/11/2012,4.5000,4.841593,13.2353
15/11/2012,4.5000,4.841487,13.2522
16/11/2012,4.5000,4.841380,13.2063
20/11/2012,4.5000,4.840955,13.0245
21/11/2012,4.5000,4.840849,13.0395
22/11/2012,4.5000,4.840743,13.0188
23/11/2012,4.5000,4.840636,12.9799
26/11/2012,4.5000,4.842959,12.9984
27/11/2012,4.5000,4.845496,12.9861
28/11/2012,4.5000,4.848034,13.0372
29/11/2012,4.5000,4.850574,12.9617
30/11/2012,4.5000,4.853115,12.9268
03/12/2012,4.5000,4.860745,12.9335
04/12/2012,4.5000,4.863292,12.9600
05/12/2012,4.5000,4.865839,12.9284
06/12/2012,4.5000,4.868388,12.9102
07/12/2012,4.5000,4.870938,12.8469
10/12/2012,4.5000,4.878597,12.7964
11/12/2012,4.5000,4.877998,12.7584
13/12/2012,4.5000,4.876801,12.7869
14/12/2012,4.5000,4.876202,12.7768
17/12/2012,4.5000,4.874407,12.7624
18/12/2012,4.5000,4.873809,12.7236
19/12/2012,4.5000,4.873211,12.7327
20/12/2012,4.5000,4.872612,12.7777
21/12/2012,4.5000,4.872014,12.8991
24/12/2012,4.5000,4.870221,12.9764
26/12/2012,4.5000,4.870456,13.0058
27/12/2012,4.5000,4.871289,13.0101
28/12/2012,4.5000,4.872123,12.9880
31/12/2012,4.5000,4.874624,12.9658
02/01/2013,4.5000,4.876292,12.7488
03/01/2013,4.5000,4.877126,12.7430
04/01/2013,4.5000,4.877961,12.7597
07/01/2013,4.5000,4.880465,12.7679
08/01/2013,4.5000,4.881300,12.8015
09/01/2013,4.5000,4.882135,12.7503
10/01/2013,4.5000,4.882970,12.6555
11/01/2013,4.5000,4.883286,12.6478
14/01/2013,4.5000,4.884233,12.6533
15/01/2013,4.5000,4.884549,12.6526
16/01/2013,4.5000,4.884864,12.6305
17/01/2013,4.5000,4.885180,12.5868
18/01/2013,4.5000,4.885496,12.6555
21/01/2013,4.5000,4.886444,12.7098
22/01/2013,4.5000,4.886760,12.6817
23/01/2013,4.5000,4.887075,12.6616
24/01/2013,4.5000,4.887391,12.6286
25/01/2013,4.5000,4.887707,12.6993
28/01/2013,4.5000,4.889116,12.7802
29/01/2013,4.5000,4.889585,12.7134
30/01/2013,4.5000,4.890055,12.7408
31/01/2013,4.5000,4.890525,12.7094
